,category,message
2455,ham,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
2456,ham,I am on the way to tirupur.
2457,ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
2458,ham,"Just dropped em off, omw back now"
2459,ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
2460,ham,"G says you never answer your texts, confirm/deny"
2461,ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
2462,ham,We can go 4 e normal pilates after our intro...  
2463,ham,"Oh yes, why is it like torture watching england?"
2464,ham,Just hopeing that wasnâ€˜t too pissed up to remember and has gone off to his sisters or something!
2465,spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service"
2466,ham,Match started.india  &lt;#&gt;  for 2
2467,ham,Hey do you want anything to buy:)
2468,ham,K..k.:)congratulation ..
2469,ham,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
2470,ham,Ãœ go home liao? Ask dad to pick me up at 6...
2471,ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice..."
2472,ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well
2473,ham,I'm already back home so no probably not
2474,spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
2475,ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
2476,spam,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402."
2477,ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
2478,ham,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
2479,ham,Why didn't u call on your lunch?
2480,ham,I want  &lt;#&gt;  rs da:)do you have it?
2481,ham,Yup ok...
2482,spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
2483,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a Â£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
2484,ham,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.
2485,ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
2486,ham,I'm fine. Hope you are good. Do take care.
2487,ham,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
2488,ham,You are gorgeous! keep those pix cumming :) thank you!
2489,ham,JADE ITS PAUL. Y DIDNÂ’T U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
2490,ham,So what u doing today?
2491,ham,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous
2492,spam,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468
2493,ham,That's y u haf 2 keep me busy...
2494,ham,Which channel:-):-):):-).
2495,spam,Phony Â£350 award - Todays Voda numbers ending XXXX are selected to receive a Â£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
2496,ham,I'm hungry buy smth home...
2497,ham,My drive can only be read. I need to write
2498,ham,Happy new year. Hope you are having a good semester
2499,ham,Can you talk with me..
2500,ham,Well its not like you actually called someone a punto. That woulda been worse.
2501,ham,You still around? Looking to pick up later
2502,ham,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
2503,ham,ILL B DOWN SOON
2504,ham,Go fool dont cheat others ok
2505,ham,"By the way, 'rencontre' is to meet again. Mountains dont...."
2506,ham,U attend ur driving lesson how many times a wk n which day?
2507,ham,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
2508,ham,Hey gals...U all wanna meet 4 dinner at nÃ¬te? 
2509,ham,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
2510,ham,"It's cool, we can last a little while. Getting more any time soon?"
2511,ham,Yes its possible but dint try. Pls dont tell to any one k
2512,ham,Where you. What happen
2513,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
2514,ham,Go chase after her and run her over while she's crossing the street
2515,ham,Is there coming friday is leave for pongal?do you get any news from your work place.
2516,ham,Ok i vl..do u know i got adsense approved..
2517,ham,I want to go to perumbavoor
2518,spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
2519,ham,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
2520,spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
2521,spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
2522,ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
2523,ham,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
2524,ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
2525,ham,I will vote for wherever my heart guides me
2526,ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
2527,spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
2528,ham,Goodnight da thangam I really miss u dear.
2529,ham,"Geeeee ... Your internet is really bad today, eh ?"
2530,ham,I think i am disturbing her da
2531,ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
2532,ham,I dunno lei... Like dun haf...
2533,ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
2534,ham,Talk to g and x about that
2535,spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
2536,spam,WIN a Â£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 Â£1.50perweeksub.
2537,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
2538,ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
2539,spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
2540,ham,"""Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD.."
2541,ham,"""HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS Â– FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IÂ’L CALL U"""
2542,ham,Aiya we discuss later lar... Pick Ã¼ up at 4 is it?
2543,ham,Sorry i missed your call. Can you please call back.
2544,ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
2545,ham,What type of stuff do you sing?
2546,ham,No no. I will check all rooms befor activities
2547,ham,Gokila is talking with you aha:)
2548,ham,K.k.this month kotees birthday know?
2549,ham,Sorry about that this is my mates phone and i didnt write it love Kate
2550,ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
2551,ham,Nope thats fine. I might have a nap tho! 
2552,ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
2553,ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
2554,ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
2555,ham,Oh you got many responsibilities.
2556,ham,I've reached sch already...
2557,ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
2558,spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
2559,ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
2560,ham,Lol for real. She told my dad I have cancer
2561,ham,"Oops I did have it,  &lt;#&gt; ?"
2562,ham,"Hi Chikku, send some nice msgs"
2563,ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao..."
2564,ham,Cuz ibored. And don wanna study
2565,ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
2566,ham,That sucks. I'll go over so u can do my hair. You'll do it free right?
2567,ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
2568,ham,Sorry * was at the grocers.
2569,spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins"
2570,ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
2571,spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
2572,ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
2573,ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
2574,spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth Â£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
2575,ham,Pls call me da. What happen.
2576,ham,No problem with the renewal. I.ll do it right away but i dont know his details.
2577,ham,Haven't left yet so probably gonna be here til dinner
2578,ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
2579,ham,K k:) sms chat with me.
2580,ham,No but the bluray player can
2581,ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
2582,ham,Ok leave no need to ask
2583,ham,Ãœ still got lessons?  Ãœ in sch?
2584,ham,Oh did you charge camera
2585,ham,Now i'm going for lunch.
2586,ham,Oh k. . I will come tomorrow
2587,ham,U 2.
2588,ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
2589,ham,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u "
2590,ham,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please "
2591,ham,K sure am in my relatives home. Sms me de. Pls:-)
